Land Size(M2),Building Size(M2),Bedrooms,Bathrooms,Longitude,Latitude,Price(Php),Category_Apartment,Category_Commercial,Category_Condominium,Category_House,Category_Land,"Sub-Category_Apartment,apartments","Sub-Category_Apartment,loft","Sub-Category_Apartment,room-1","Sub-Category_Commercial,building","Sub-Category_Commercial,coworking","Sub-Category_Commercial,offices","Sub-Category_Commercial,retail","Sub-Category_Commercial,serviced-office","Sub-Category_Commercial,warehouse","Sub-Category_Condominium,3-bedroom","Sub-Category_Condominium,4-bedroom","Sub-Category_Condominium,dormitory","Sub-Category_Condominium,double-bedroom","Sub-Category_Condominium,loft-1","Sub-Category_Condominium,other-4","Sub-Category_Condominium,penthouse-1","Sub-Category_Condominium,single-bedroom","Sub-Category_Condominium,studio","Sub-Category_House,beach-house","Sub-Category_House,single-family-house","Sub-Category_House,townhouse","Sub-Category_House,villas","Sub-Category_Land,agricutural-lot","Sub-Category_Land,beach-lot","Sub-Category_Land,commercial-lot","Sub-Category_Land,memorial-lot","Sub-Category_Land,residential-lot",Location_Cluster
72.39999999999998,50.0,2.0,1.0,121.161986,14.121415,2744000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
36.0,44.0,2.0,1.0,121.136064,14.751305,1933000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
87.0,44.0,2.0,1.0,121.136064,14.751305,3137000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
88.0,44.0,2.0,1.0,121.1324148,14.74310662,3157000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
240.0,130.0,3.0,3.0,121.0077105,14.1272957,11000000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
255.054,290.0,3.0,5.0,121.050318,14.540867,95000000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
5.684341886080802e-14,735.0,7.0,8.500000000000002,121.050318,14.540867,110503536.64125,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
5.684341886080802e-14,150.0,2.0,2.2,121.050318,14.540867,41500000.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
50.400000000000034,97.0,2.0,2.0,120.9798055,14.50599261,19500000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
176.0,211.0,4.0,4.0,120.579214,15.13943,13000000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7
407.0,380.0,5.0,5.0,120.5872452,16.4009423,6919000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5
240.0,330.0,4.0,6.0,120.579214,15.13943,22500000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7
154.0,200.0,3.0,4.0,120.579214,15.13943,13500000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7
500.0,567.9999999999999,4.3999999999999995,5.0,120.419994,14.512086,2500000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
102.0,110.00000000000001,3.0,2.0,122.5224708,10.780516,4200000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
100.0,150.0,4.0,3.0,120.573056,16.380265,9000000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5
240.0,400.0,4.0,4.0,121.031,14.66588,39000000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
130.0,50.0,3.0,2.0,121.024192,14.576533,15000000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
110.0,84.0,2.0,2.0,120.9777822,14.3981207,4500000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
46.200000000000045,37.24000000000001,2.0,1.0,123.998707,10.290415,2630000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
51.0,54.0,2.0,1.0,121.136064,14.751305,3232941.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
158.0,220.0,3.0,3.0,121.06934,14.524033,48128734.17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
94.00000000000006,51.81999999999999,2.0,2.0,121.051068,14.569686,9636422.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
67.0,110.00000000000001,3.0,2.0,123.91229,10.345495,9000000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2
154.0,200.0,3.0,4.0,120.6134411,15.139882,13500000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7
198.0,304.0,2.0,2.0,121.06934,14.524033,55000000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
413.0,500.0,4.0,4.0,120.985214,14.438526,38000000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
72.0,35.28999999999999,1.0,1.0,121.0275016,14.5570169,10576029.54,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1215.5,728.0,7.0,7.199999999999999,120.87596,14.13508,22864000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
102.0,145.0,4.0,3.0,121.121566,14.681735,9200000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
1215.5,700.0,5.0,5.0,123.911374,10.36171,57700000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
51.00000000000006,37.5,1.0,1.0,121.0632793,14.5139759,13000000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
557.0,638.0,4.8,4.2,120.616748,16.377905,15460000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5
460.0,297.0,4.0,4.0,121.0533622,14.1857173,55000000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
95.59999999999997,88.85,4.0,3.0,123.8027106,10.2405482,7277852.67,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2
133.0,80.0,3.0,2.0,121.096563,14.681641,8400000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
625.0,469.59999999999997,4.3999999999999995,4.2,120.9905434,14.6514006,110503536.64125,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1215.5,728.0,7.0,7.199999999999999,119.880757,11.914903,110503536.64125,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6
206.99999999999997,288.0,3.0,3.0,121.105875,14.649665,28000000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
784.0,735.0,7.0,8.3,121.022321,14.405874,110503536.64125,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
507.0,675.25,6.0,5.0,120.9331771,14.0937467,58000000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
142.0,120.0,3.0,4.0,121.0539924,14.2703263,6200000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
150.0,150.0,5.0,4.0,121.1705877,14.0042716,7508036.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
194.0,157.0,2.0,2.0,121.053333,14.592173,52949693.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
39.80000000000001,60.0,2.0,2.0,121.0494,14.54595,17905470.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
176.0,176.66,4.6,3.4,120.93635,14.357185,3000000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
94.00000000000006,51.79999999999998,2.0,2.0,121.051068,14.569686,8636422.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
51.00000000000006,37.5,1.0,1.0,121.0494379,14.54595709,10840675.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
